市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
sz,000001,2022-12-30 14:01:57,13.21,10,126816,96,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,296,265,383,370,765,74,875,1923,2267,5043
sz,000001,2022-12-30 14:02:00,13.21,32,147952,112,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,211,265,383,370,765,13,875,1923,2267,5046
sz,000001,2022-12-30 14:02:03,13.2,22,262800,199,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,141,265,368,370,873,43,856,1923,2267,5049
sz,000001,2022-12-30 14:02:06,13.2,5,30384,23,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,134,265,368,370,873,79,869,1923,2267,5049
sz,000001,2022-12-30 14:02:09,13.2,27,494064,374,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,135,265,368,370,869,2,845,1973,2267,5059
sz,000001,2022-12-30 14:02:12,13.21,25,54160,41,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,162,265,368,370,869,15,837,1973,2267,5059
sz,000001,2022-12-30 14:02:15,13.2,21,192720,146,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,110,265,368,370,869,537,837,1979,2267,5069
sz,000001,2022-12-30 14:02:18,13.21,5,52832,40,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,453,265,370,370,869,517,837,1979,2267,5069
sz,000001,2022-12-30 14:02:21,13.21,2,153232,116,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,480,265,370,370,869,404,842,1979,2267,5069
sz,000001,2022-12-30 14:02:24,13.21,25,72656,55,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,482,265,370,370,869,361,851,1979,2267,5059
sz,000001,2022-12-30 14:02:27,13.21,3,175696,133,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,497,265,370,370,869,229,882,2018,2267,5064
sz,000001,2022-12-30 14:02:30,13.21,10,50176,38,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,493,265,370,370,1007,233,892,2018,2267,5137
sz,000001,2022-12-30 14:02:33,13.21,16,60768,46,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,493,265,370,370,1007,209,906,2018,2267,5142
sz,000001,2022-12-30 14:02:36,13.21,7,9248,7,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,492,265,370,370,1007,225,906,2018,2267,5144
sz,000001,2022-12-30 14:02:39,13.21,11,105616,80,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,446,265,370,370,1007,246,920,1968,2251,5144
sz,000001,2022-12-30 14:02:42,13.2,4,21120,16,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,430,270,370,370,1007,253,933,1972,2251,5145
sz,000001,2022-12-30 14:02:45,13.21,17,23792,18,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,477,270,370,370,869,236,956,2065,2251,5145
sz,000001,2022-12-30 14:02:48,13.21,1,1312,1,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,493,270,370,370,899,301,986,2065,2257,5145
sz,000001,2022-12-30 14:02:51,13.2,1,1328,1,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,492,270,417,370,899,301,993,2068,2267,5145
sz,000001,2022-12-30 14:02:54,13.2,11,63360,48,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,444,270,417,370,899,308,996,2068,2267,5165
sz,000001,2022-12-30 14:02:57,13.21,43,256272,194,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,446,270,417,370,899,170,999,2068,2283,5171
sz,000001,2022-12-30 14:03:00,13.21,1,1312,1,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,451,270,417,370,899,177,1049,2068,2283,5172
sz,000001,2022-12-30 14:03:03,13.21,1,1328,1,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,455,270,417,370,899,267,1173,2068,2283,5172
sz,000001,2022-12-30 14:03:06,13.21,22,31696,24,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,474,270,417,370,899,276,1170,2068,2283,5185
sz,000001,2022-12-30 14:03:12,13.21,7,34352,26,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,474,270,417,370,899,292,1197,2068,2302,5186
sz,000001,2022-12-30 14:03:15,13.2,59,256080,194,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,277,270,417,370,899,300,1217,2068,2302,5186
sz,000001,2022-12-30 14:03:18,13.2,37,204608,155,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,141,270,417,370,899,310,1217,2068,2302,5186
sz,000001,2022-12-30 14:03:21,13.21,39,286416,217,-,13.19,13.18,13.17,13.16,13.15,13.21,13.22,13.23,13.24,13.25,238,417,370,899,1415,508,1217,2218,2302,5196
sz,000001,2022-12-30 14:03:24,13.19,1,2640,2,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,236,417,370,899,1415,9,1750,1234,2218,2302
sz,000001,2022-12-30 14:03:27,13.19,32,397312,301,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,230,417,370,869,1416,33,1807,1223,2218,2302
sz,000001,2022-12-30 14:03:30,13.2,25,84480,64,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,224,417,370,869,1416,31,1818,1223,2218,2302
sz,000001,2022-12-30 14:03:33,13.19,10,63312,48,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,181,417,370,869,1396,345,1731,1223,2218,2306
sz,000001,2022-12-30 14:03:36,13.19,8,113424,86,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,95,417,370,882,1396,377,1749,1228,2218,2286
sz,000001,2022-12-30 14:03:39,13.2,44,143824,109,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,35,417,370,882,1396,469,1709,1278,2218,2286
sz,000001,2022-12-30 14:03:42,13.18,14,164784,125,-,13.18,13.17,13.16,13.15,13.14,13.19,13.20,13.21,13.22,13.23,327,370,882,1396,887,14,475,1710,1278,2218
sz,000001,2022-12-30 14:03:45,13.2,36,406512,308,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,20,330,370,882,1396,261,1710,1261,2218,2286
sz,000001,2022-12-30 14:03:48,13.2,15,336608,255,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,20,330,370,882,1396,44,1606,1283,2218,2286
sz,000001,2022-12-30 14:03:51,13.2,18,30352,23,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,101,340,420,902,1396,32,1606,1294,2218,2286
sz,000001,2022-12-30 14:03:54,13.19,9,105552,80,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,295,122,420,902,1366,6,1625,1307,2218,2286
sz,000001,2022-12-30 14:03:57,13.2,5,180848,137,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,311,125,420,902,1366,19,1671,1335,2205,2286
sz,000001,2022-12-30 14:04:00,13.2,7,34320,26,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,246,365,125,420,902,1677,1367,2205,2286,5431
sz,000001,2022-12-30 14:04:03,13.2,30,146512,111,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,139,372,125,420,902,1686,1369,2195,2286,5359
sz,000001,2022-12-30 14:04:06,13.2,21,66000,50,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,97,364,125,420,902,1847,1369,2195,2286,5409
sz,000001,2022-12-30 14:04:09,13.2,12,67376,51,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,88,364,125,420,902,1804,1369,2195,2286,5424
sz,000001,2022-12-30 14:04:12,13.21,53,260224,197,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,77,373,125,420,902,1499,1379,2195,2336,5424
sz,000001,2022-12-30 14:04:15,13.21,8,46192,35,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,44,378,125,420,902,1514,1379,2268,2336,5424
sz,000001,2022-12-30 14:04:18,13.21,2,18496,14,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,44,378,125,420,902,1511,1379,2268,2323,5424
sz,000001,2022-12-30 14:04:21,13.2,12,58080,44,-,13.19,13.18,13.17,13.16,13.15,13.21,13.22,13.23,13.24,13.25,378,125,420,902,1451,1521,1379,2274,2323,5424
sz,000001,2022-12-30 14:04:24,13.21,29,126800,96,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,13,400,125,420,892,1466,1374,2274,2323,5424
sz,000001,2022-12-30 14:04:27,13.21,3,229856,174,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,13,412,125,420,892,1281,1875,2274,2323,5437
sz,000001,2022-12-30 14:04:30,13.2,9,22448,17,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,448,125,420,892,1451,191,1313,1872,2268,2323
sz,000001,2022-12-30 14:04:33,13.2,6,18480,14,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,462,125,420,892,1451,189,1293,1932,2270,2323
sz,000001,2022-12-30 14:04:36,13.19,20,55424,42,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,452,125,420,892,1451,186,1325,1932,2270,2323
sz,000001,2022-12-30 14:04:39,13.19,1,5280,4,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,418,125,420,892,1451,185,1325,1934,2280,2323
sz,000001,2022-12-30 14:04:45,13.2,20,139920,106,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,418,125,420,892,1451,631,1340,1934,2285,2323
sz,000001,2022-12-30 14:04:48,13.19,14,97632,74,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,375,125,420,892,1451,619,1841,1934,2285,2318
sz,000001,2022-12-30 14:04:51,13.2,11,76560,58,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,377,125,420,892,1451,592,1841,1934,2287,2318
sz,000001,2022-12-30 14:04:54,13.19,4,69936,53,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,357,125,420,892,1451,569,1841,1934,2287,2318
sz,000001,2022-12-30 14:04:57,13.19,24,217792,165,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,347,125,420,892,1451,414,1841,1969,2287,2318
sz,000001,2022-12-30 14:05:03,13.2,21,612480,464,-,13.19,13.18,13.17,13.16,13.15,13.21,13.22,13.23,13.24,13.25,368,123,420,892,1451,1847,2009,2302,2318,5456
sz,000001,2022-12-30 14:05:06,13.2,14,34320,26,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,360,973,420,892,1071,24,1859,2009,2302,2318
sz,000001,2022-12-30 14:05:09,13.21,19,51472,39,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,359,973,420,892,1071,502,1875,2059,2302,2318
sz,000001,2022-12-30 14:05:12,13.19,2,2640,2,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,358,973,420,892,1071,536,1892,2064,2302,2318
sz,000001,2022-12-30 14:05:15,13.19,2,13200,10,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,349,971,420,892,1071,556,1932,2059,2302,2318
sz,000001,2022-12-30 14:05:18,13.19,21,31680,24,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,355,971,420,892,1071,541,1932,2059,2302,2318
sz,000001,2022-12-30 14:05:21,13.2,4,166304,126,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,352,971,420,892,1071,418,1934,2059,2297,2283
sz,000001,2022-12-30 14:05:24,13.19,3,69968,53,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,350,971,420,892,1071,383,1935,2059,2293,2283
sz,000001,2022-12-30 14:05:27,13.2,6,227040,172,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,394,971,420,892,1071,215,1948,2059,2293,2283
sz,000001,2022-12-30 14:05:30,13.2,30,147840,112,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,422,1171,420,892,1071,157,1948,2059,2306,2283
sz,000001,2022-12-30 14:05:33,13.2,94,665280,504,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,432,1171,420,892,1071,211,1963,2059,2306,2283
sz,000001,2022-12-30 14:05:36,13.2,38,294352,223,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,50,432,1171,420,892,1967,2040,2306,2284,5443
sz,000001,2022-12-30 14:05:39,13.2,21,120096,91,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,398,1171,420,892,1071,76,1978,2040,2306,2284
sz,000001,2022-12-30 14:05:42,13.2,41,238944,181,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,126,399,1171,420,892,1969,2040,2067,2284,5443
sz,000001,2022-12-30 14:05:45,13.2,7,46192,35,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,157,397,1171,420,892,1970,2040,2067,2284,5443
sz,000001,2022-12-30 14:05:48,13.2,14,265328,201,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,358,1171,420,892,1071,299,1975,2040,2067,2274
sz,000001,2022-12-30 14:05:51,13.2,17,27712,21,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,447,1389,420,892,1071,288,1969,2040,2067,2274
sz,000001,2022-12-30 14:05:54,13.19,5,47520,36,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,444,1389,420,892,1071,307,1978,2039,2067,2274
sz,000001,2022-12-30 14:05:57,13.2,11,343200,260,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,450,1389,420,900,1071,47,1979,2039,2067,2274
sz,000001,2022-12-30 14:06:03,13.2,27,77856,59,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,435,1397,420,900,1071,59,2061,2036,2066,2274
sz,000001,2022-12-30 14:06:06,13.2,4,15840,12,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,476,1402,420,900,1071,60,2061,2035,2061,2274
sz,000001,2022-12-30 14:06:09,13.2,15,122768,93,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,17,476,1402,420,900,2071,2045,2061,2274,5681
sz,000001,2022-12-30 14:06:12,13.21,9,26400,20,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,12,467,1402,420,900,2184,2048,2061,2274,5681
sz,000001,2022-12-30 14:06:15,13.21,16,84544,64,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,12,467,1402,420,900,2125,2103,2065,2274,5681
sz,000001,2022-12-30 14:06:18,13.2,3,14512,11,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,13,456,1402,420,900,2126,2103,2065,2274,5681
sz,000001,2022-12-30 14:06:21,13.21,11,54144,41,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,37,452,1402,420,900,2128,2103,2065,2274,5689
sz,000001,2022-12-30 14:06:24,13.21,28,114912,87,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,25,452,1402,485,900,2061,2103,2065,2249,5689
sz,000001,2022-12-30 14:06:27,13.2,11,285296,216,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,61,452,1402,485,900,1421,2103,2065,2249,5689
sz,000001,2022-12-30 14:06:30,13.21,5,146624,111,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,93,452,1402,485,900,1326,2120,2065,2249,5689
sz,000001,2022-12-30 14:06:33,13.21,1,2640,2,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,166,451,1402,485,900,1375,2130,2065,2249,5685
sz,000001,2022-12-30 14:06:36,13.21,17,68688,52,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,178,451,1402,485,900,1337,2133,2065,2229,5695
sz,000001,2022-12-30 14:06:39,13.21,2,132096,100,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,217,383,1402,485,899,1246,2133,2095,2229,5695
sz,000001,2022-12-30 14:06:42,13.2,2,3968,3,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,282,378,1402,485,899,1262,2135,2095,2229,5695
sz,000001,2022-12-30 14:06:45,13.21,14,34336,26,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,283,378,1402,485,899,1498,2122,2095,2229,5695
sz,000001,2022-12-30 14:06:48,13.2,7,26416,20,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,210,378,1402,485,899,1482,2172,2095,2229,5695
sz,000001,2022-12-30 14:06:54,13.2,3,54128,41,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,171,376,1397,485,899,1487,2172,2095,2229,5695
sz,000001,2022-12-30 14:06:57,13.2,27,257584,195,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,170,381,1397,485,899,1300,2172,2095,2236,5715
sz,000001,2022-12-30 14:07:00,13.21,8,228400,173,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,29,389,1397,485,898,1268,2172,2095,2236,5725
sz,000001,2022-12-30 14:07:03,13.2,18,179520,136,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,507,1397,485,898,1071,80,1263,2172,2095,2271
sz,000001,2022-12-30 14:07:06,13.2,11,89760,68,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,550,1397,485,898,1071,81,1218,2172,2100,2271
sz,000001,2022-12-30 14:07:09,13.21,30,151840,115,-,13.19,13.18,13.17,13.16,13.15,13.20,13.21,13.22,13.23,13.24,591,1397,485,898,1071,3,1200,2162,2260,2271
sz,000001,2022-12-30 14:07:12,13.2,10,138608,105,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,3,566,1397,485,898,1181,2162,2260,2271,5727
sz,000001,2022-12-30 14:07:15,13.19,7,17152,13,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,29,528,1397,485,898,1181,2166,2260,2271,5749
sz,000001,2022-12-30 14:07:18,13.21,9,43568,33,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,16,528,1397,364,898,1173,2216,2255,2271,5748
sz,000001,2022-12-30 14:07:21,13.21,14,25104,19,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,22,528,1397,364,898,1175,2216,2257,2271,5768
sz,000001,2022-12-30 14:07:24,13.21,5,42256,32,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,199,528,1397,364,898,1157,2256,2257,2271,5775
sz,000001,2022-12-30 14:07:27,13.2,14,186256,141,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,325,410,1397,379,898,1027,2234,2207,2271,5825
sz,000001,2022-12-30 14:07:30,13.2,25,81904,62,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,324,410,1397,379,898,966,2208,2207,2271,5825
sz,000001,2022-12-30 14:07:36,13.21,1,1312,1,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,417,410,1407,379,898,986,2191,2207,2271,5825
sz,000001,2022-12-30 14:07:39,13.21,13,116256,88,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,421,415,1407,379,898,912,2191,2207,2271,5825
sz,000001,2022-12-30 14:07:42,13.21,14,59408,45,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,402,435,1407,379,898,901,2191,2194,2271,5824
sz,000001,2022-12-30 14:07:45,13.2,3,51488,39,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,245,435,1407,379,908,902,2191,2194,2276,5824
sz,000001,2022-12-30 14:07:48,13.21,2,10560,8,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,240,435,1407,379,908,900,2191,2094,2276,5824
sz,000001,2022-12-30 14:07:51,13.2,19,249648,189,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,223,435,1407,379,908,750,1693,2094,2276,5824
sz,000001,2022-12-30 14:07:54,13.21,25,35664,27,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,223,445,1407,379,908,727,1701,2098,2270,5824
sz,000001,2022-12-30 14:07:57,13.21,44,531040,402,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,341,445,1407,379,914,378,1722,2098,2270,5824
sz,000001,2022-12-30 14:08:00,13.21,2,23776,18,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,421,445,1407,379,914,412,1717,2100,2270,5824
sz,000001,2022-12-30 14:08:03,13.21,55,398944,302,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,424,445,1409,379,914,232,1717,2110,2270,5824
sz,000001,2022-12-30 14:08:06,13.21,21,79264,60,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,429,445,1409,379,914,185,1742,2110,2275,5820
sz,000001,2022-12-30 14:08:09,13.21,14,272128,206,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,431,430,1409,379,913,117,1739,2110,2276,5820
sz,000001,2022-12-30 14:08:12,13.2,5,69952,53,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,383,430,1409,379,913,163,1739,2110,2276,5820
sz,000001,2022-12-30 14:08:15,13.21,19,30384,23,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,420,430,1409,379,913,241,1739,2110,2276,5820
sz,000001,2022-12-30 14:08:18,13.21,8,307792,233,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,428,430,1409,379,913,10,1739,2110,2276,5820
sz,000001,2022-12-30 14:08:21,13.2,21,334384,253,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,428,428,1409,379,913,10,1599,2110,2276,5820
sz,000001,2022-12-30 14:08:24,13.21,10,33024,25,-,13.21,13.20,13.19,13.18,13.17,13.22,13.23,13.24,13.25,13.26,73,428,418,1409,379,1598,2160,2276,5820,4019
sz,000001,2022-12-30 14:08:27,13.22,67,434736,329,-,13.20,13.19,13.18,13.17,13.16,13.22,13.23,13.24,13.25,13.26,425,418,1390,379,922,1525,2160,2276,5822,3952
sz,000001,2022-12-30 14:08:30,13.2,1,1312,1,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,434,410,1390,373,922,46,1531,2160,2276,5822
sz,000001,2022-12-30 14:08:33,13.2,6,29056,22,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,420,410,1390,373,918,39,1533,2170,2276,5827
sz,000001,2022-12-30 14:08:36,13.22,7,67376,51,-,13.21,13.20,13.19,13.18,13.17,13.22,13.23,13.24,13.25,13.26,37,410,410,1390,388,1521,2190,2276,5837,3952
sz,000001,2022-12-30 14:08:39,13.2,28,92448,70,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,402,410,1390,388,918,61,1555,2205,2276,5837
sz,000001,2022-12-30 14:08:42,13.2,11,77920,59,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,380,410,1390,388,918,31,1584,2205,2286,5837
sz,000001,2022-12-30 14:08:48,13.2,17,27744,21,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,278,410,1390,388,919,268,1612,2205,2236,5837
sz,000001,2022-12-30 14:08:54,13.2,13,43568,33,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,273,434,1390,388,919,805,1639,2210,2234,5887
sz,000001,2022-12-30 14:08:57,13.21,9,186256,141,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,383,434,1390,388,918,692,1639,2210,2234,5887
sz,000001,2022-12-30 14:09:00,13.21,21,51520,39,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,393,434,1392,388,918,684,1645,2211,2234,5887
sz,000001,2022-12-30 14:09:03,13.21,2,7920,6,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,393,434,1392,388,918,684,1645,2211,2234,5877
sz,000001,2022-12-30 14:09:06,13.21,3,96432,73,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,393,434,1580,388,918,627,1645,2211,2234,5877
sz,000001,2022-12-30 14:09:09,13.21,17,137328,104,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,338,442,1580,388,918,602,1650,2211,2234,5881
sz,000001,2022-12-30 14:09:12,13.2,13,30368,23,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,481,442,1580,388,918,623,1682,2211,2134,5903
sz,000001,2022-12-30 14:09:15,13.21,29,408160,309,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,454,442,1580,388,918,348,1682,2211,2134,5928
sz,000001,2022-12-30 14:09:18,13.21,1,81904,62,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,709,462,1580,388,918,289,1712,2211,2134,5931
sz,000001,2022-12-30 14:09:21,13.21,25,56800,43,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,766,462,1580,388,918,281,1732,2211,2134,5922
sz,000001,2022-12-30 14:09:27,13.2,13,183616,139,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,766,457,1580,388,918,161,1732,2220,2134,5935
sz,000001,2022-12-30 14:09:30,13.21,2,10560,8,-,13.20,13.19,13.18,13.17,13.16,13.21,13.22,13.23,13.24,13.25,774,457,1580,388,918,168,1732,2220,2134,5935
