市场代码,证券代码,时间,最新价,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
sh,510050,2019-10-31 13:13:37,3.0070,2,46900.0000,156,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,2751,23085,19235,13707,13042,3181,32378,9862,11991,29200
sh,510050,2019-10-31 13:13:49,3.0070,1,902100.0000,3000,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,2751,23085,22065,10876,13042,181,32483,9862,11981,29200
sh,510050,2019-10-31 13:14:10,3.0070,1,9000.0000,30,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,3945,7580,19171,25753,13042,3901,27937,9333,9180,29130
sh,510050,2019-10-31 13:14:19,3.0070,1,2700.0000,9,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,3945,7770,19163,25753,13042,8892,30931,6508,11994,29130
sh,510050,2019-10-31 13:14:31,3.0070,1,3600.0000,12,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,3945,7770,19163,25753,13042,8880,30931,6508,11994,29140
sh,510050,2019-10-31 13:14:40,3.0070,4,902100.0000,3000,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,3980,10770,19163,25753,13042,5960,30931,6508,11994,29140
sh,510050,2019-10-31 13:14:43,3.0060,1,300.0000,1,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,3979,10770,19163,25753,13042,5960,30931,6508,11994,29140
sh,510050,2019-10-31 13:14:49,3.0070,4,278400.0000,926,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,3979,9851,19163,25783,13042,5034,30931,6508,11994,29140
sh,510050,2019-10-31 13:14:58,3.0070,2,700.0000,2,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,3798,15851,18993,19952,13042,5333,27931,9508,11994,29140
sh,510050,2019-10-31 13:15:01,3.0070,2,45100.0000,150,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,3748,15851,18993,19952,13042,5233,27931,9508,12033,29140
sh,510050,2019-10-31 13:15:04,3.0070,2,302500.0000,1006,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,3748,15851,18993,19952,13042,4227,21931,15508,12033,29140
sh,510050,2019-10-31 13:15:10,3.0070,2,60100.0000,200,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,4048,24851,24993,7952,13042,180,21931,15508,9209,29140
sh,510050,2019-10-31 13:15:19,3.0070,1,9000.0000,30,S,3.0070,3.0060,3.0050,3.0040,3.0030,3.0080,3.0090,3.0100,3.0110,3.0120,36,4078,25079,20993,10952,33631,8508,12033,29140,14749
sh,510050,2019-10-31 13:15:22,3.0070,3,40900.0000,136,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,4078,26079,23993,7952,13042,5,27631,14508,10209,29140
sh,510050,2019-10-31 13:15:31,3.0060,1,10300.0000,34,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,4094,26079,20993,13783,13042,9,33631,8608,13033,29140
sh,510050,2019-10-31 13:15:37,3.0070,2,2600.0000,9,S,3.0070,3.0060,3.0050,3.0040,3.0030,3.0080,3.0090,3.0100,3.0110,3.0120,91,4094,25079,21993,10952,33631,9608,12033,29140,14749
sh,510050,2019-10-31 13:15:40,3.0070,2,29800.0000,99,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,4094,10079,23993,10952,13042,3101,34631,8608,12033,29140
sh,510050,2019-10-31 13:15:43,3.0070,3,906000.0000,3013,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,3794,11079,18163,22952,13042,3088,36631,5608,10209,29140
sh,510050,2019-10-31 13:15:46,3.0070,2,300700.0000,1000,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,3794,11079,18163,25783,13042,2088,36631,8433,10209,29140
sh,510050,2019-10-31 13:15:52,3.0070,1,12100.0000,40,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,3794,11079,18163,25783,13042,5342,30637,5608,13033,29140
sh,510050,2019-10-31 13:15:58,3.0060,2,4800.0000,16,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,4083,13082,19163,25783,13042,5668,29952,6642,12033,29140
sh,510050,2019-10-31 13:16:01,3.0070,7,953500.0000,3171,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,4083,13082,19163,25783,13042,5496,29952,9467,9209,29140
sh,510050,2019-10-31 13:16:07,3.0070,1,1500.0000,5,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,4083,13082,19163,25783,13042,5791,29952,9467,9509,29140
sh,510050,2019-10-31 13:16:19,3.0070,8,305300.0000,1015,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,4083,12974,22161,22952,13042,2482,29252,6742,9509,29140
sh,510050,2019-10-31 13:16:25,3.0070,2,21300.0000,71,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,4062,12974,22161,25783,13042,300,31684,9570,9509,29125
sh,510050,2019-10-31 13:16:28,3.0060,2,101000.0000,336,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,3726,12974,22161,25783,13042,300,34678,9570,9509,29856
sh,510050,2019-10-31 13:16:43,3.0060,4,901800.0000,3000,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,870,12974,22161,25783,13042,4550,28684,6745,12333,29856
sh,510050,2019-10-31 13:16:58,3.0070,3,218600.0000,727,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,570,9971,16161,22952,21874,27799,9252,9570,9509,29856
sh,510050,2019-10-31 13:17:01,3.0060,11,180300.0000,600,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,2986,9971,15161,22952,21874,27799,9252,8570,9509,29856
sh,510050,2019-10-31 13:17:04,3.0060,1,90300.0000,300,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,2686,9971,16161,22952,21874,24799,12252,9570,10240,29856
sh,510050,2019-10-31 13:17:07,3.0060,2,182400.0000,607,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,2079,9951,16161,22952,21874,24799,12252,9570,10243,29856
sh,510050,2019-10-31 13:17:10,3.0060,1,90200.0000,300,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,1779,9951,15961,22952,19042,24799,16252,6745,10243,29856
sh,510050,2019-10-31 13:17:13,3.0060,2,92000.0000,306,S,3.0060,3.0050,3.0040,3.0030,3.0020,3.0070,3.0080,3.0090,3.0100,3.0110,1473,9951,15961,22952,19042,27799,13252,6745,10243,29856
sh,510050,2019-10-31 13:17:16,3.0060,2,442700.0000,1473,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9951,14961,22952,21874,11420,1907,24799,22078,8570,10243
sh,510050,2019-10-31 13:17:19,3.0060,2,6700.0000,22,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9951,3963,22952,28042,11420,13311,15373,16252,6745,10243
sh,510050,2019-10-31 13:17:31,3.0060,1,30000.0000,100,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9951,2159,23952,30874,11420,1898,26799,14252,8570,10243
sh,510050,2019-10-31 13:17:34,3.0060,1,10800.0000,36,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9951,5159,23952,30874,11420,1862,26799,14252,8570,10243
sh,510050,2019-10-31 13:17:37,3.0060,1,600.0000,2,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9951,5159,23952,30874,11420,4292,21408,17078,5745,10243
sh,510050,2019-10-31 13:17:46,3.0060,1,300700.0000,1000,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9951,5159,22952,30874,11420,860,26834,13252,5745,9995
sh,510050,2019-10-31 13:17:55,3.0060,1,10800.0000,36,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,10051,4959,23952,30874,11420,11250,16008,14252,5745,9995
sh,510050,2019-10-31 13:18:01,3.0060,4,300500.0000,1000,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,10051,4959,23952,30874,11421,10250,15958,17063,5745,9995
sh,510050,2019-10-31 13:18:16,3.0050,1,700.0000,2,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,10049,5039,23952,30874,11420,7607,15961,17066,5745,10035
sh,510050,2019-10-31 13:18:19,3.0050,1,7500.0000,25,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,10024,5039,23952,30874,11420,10651,15961,17066,5745,10035
sh,510050,2019-10-31 13:18:28,3.0050,4,168800.0000,562,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9462,5039,22952,30874,11420,10651,15961,16066,5748,11531
sh,510050,2019-10-31 13:18:40,3.0060,1,3100.0000,10,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9272,11039,17952,27874,11420,5441,21211,14240,8573,11531
sh,510050,2019-10-31 13:18:46,3.0060,1,300.0000,1,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9272,14037,20952,27874,11420,6440,18211,17240,8573,11531
sh,510050,2019-10-31 13:18:49,3.0060,1,5700.0000,19,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9272,8037,23952,30874,11420,6421,18211,17240,8573,11531
sh,510050,2019-10-31 13:18:55,3.0060,1,300600.0000,1000,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9272,8037,23952,30874,11420,5721,21311,14240,8573,11531
sh,510050,2019-10-31 13:19:16,3.0060,1,120200.0000,400,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9912,10538,23952,30874,11420,7611,19055,14240,5748,11531
sh,510050,2019-10-31 13:19:25,3.0060,1,4800.0000,16,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9912,10538,22952,30874,11420,10589,16061,13290,8573,11531
sh,510050,2019-10-31 13:19:34,3.0050,1,10800.0000,36,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9876,7537,23952,30874,11420,5773,18317,14290,8673,11531
sh,510050,2019-10-31 13:19:43,3.0050,1,400.0000,1,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9890,10608,23952,30874,11470,5807,21351,17290,8673,11531
sh,510050,2019-10-31 13:19:55,3.0060,1,30000.0000,100,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,10090,10608,23952,30874,11470,11025,19101,14290,8848,11531
sh,510050,2019-10-31 13:20:13,3.0060,1,3600.0000,12,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,10090,10607,23952,30924,11470,10121,19101,14290,11673,11524
sh,510050,2019-10-31 13:20:16,3.0050,1,90200.0000,300,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9790,10607,23952,30924,11470,13115,19101,17116,8848,11724
sh,510050,2019-10-31 13:20:19,3.0050,1,21000.0000,70,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9720,10607,23952,30924,11470,19115,13101,17116,8848,11724
sh,510050,2019-10-31 13:20:28,3.0060,1,3000.0000,10,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9720,7609,23952,30924,11470,19250,13101,14290,8848,11724
sh,510050,2019-10-31 13:20:43,3.0060,1,300.0000,1,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,9720,7609,23952,27924,14470,19419,10101,17066,8848,11724
sh,510050,2019-10-31 13:20:46,3.0050,2,901500.0000,3000,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,6130,7609,23952,27924,14470,22519,10101,17066,8848,11724
sh,510050,2019-10-31 13:20:49,3.0060,6,901800.0000,3001,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,3130,7609,23952,27924,14470,22518,7101,16866,8848,11724
sh,510050,2019-10-31 13:20:52,3.0050,8,901500.0000,3000,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,147,7609,22952,27924,14470,22518,10101,15866,8948,11724
sh,510050,2019-10-31 13:20:55,3.0050,3,48400.0000,161,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,7609,23952,30924,11470,14244,3239,14296,18357,14040,8948
sh,510050,2019-10-31 13:21:16,3.0050,1,178200.0000,593,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,7916,22952,26092,17303,14244,4560,16602,17101,15866,8948
sh,510050,2019-10-31 13:21:19,3.0050,1,6900.0000,23,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,7916,22952,25092,17303,14244,4571,16602,16101,15866,8948
sh,510050,2019-10-31 13:21:25,3.0040,2,25500.0000,85,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,7916,22952,28982,11470,14251,4621,16602,17101,13040,8948
sh,510050,2019-10-31 13:21:31,3.0050,1,18000.0000,60,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,10848,22952,28982,11470,14251,4598,11352,19357,13040,8948
sh,510050,2019-10-31 13:21:34,3.0050,4,901500.0000,3000,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,16848,20552,27814,11470,14251,1598,11352,18351,16040,11773
sh,510050,2019-10-31 13:21:37,3.0050,8,480200.0000,1598,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,1402,17248,20952,28814,11470,9352,19351,16040,11773,11724
sh,510050,2019-10-31 13:21:43,3.0050,1,75200.0000,250,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,1152,25881,23983,16982,11470,8978,19351,16040,11773,11724
sh,510050,2019-10-31 13:21:52,3.0060,1,900.0000,3,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,1152,19581,25152,21814,11470,8975,18351,17040,11773,11093
sh,510050,2019-10-31 13:22:01,3.0050,1,18000.0000,60,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,1102,22584,24152,21814,11470,10975,21351,13040,11773,11093
sh,510050,2019-10-31 13:22:10,3.0050,1,21000.0000,70,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,4032,29584,27983,15982,11470,8025,15351,23044,8948,11093
sh,510050,2019-10-31 13:22:22,3.0060,1,300600.0000,1000,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,4032,29584,30983,12982,11580,6735,15351,28044,11773,11093
sh,510050,2019-10-31 13:22:25,3.0060,1,39400.0000,131,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,4032,29584,30983,12982,11580,6604,21351,22044,11773,11093
sh,510050,2019-10-31 13:22:28,3.0050,2,237400.0000,790,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,3242,29584,27983,15982,11580,6904,21351,22044,11773,11093
sh,510050,2019-10-31 13:22:34,3.0050,3,222100.0000,739,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,2503,29642,30983,12982,11580,6904,21351,22044,11773,11093
sh,510050,2019-10-31 13:22:40,3.0050,2,9300.0000,31,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,2498,23642,27983,18982,11580,6904,24351,19044,12773,11093
sh,510050,2019-10-31 13:22:43,3.0060,1,11700.0000,39,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,2549,23642,24152,21814,11580,7265,24351,18044,12773,11824
sh,510050,2019-10-31 13:23:10,3.0050,5,901500.0000,3000,S,3.0050,3.0040,3.0030,3.0020,3.0010,3.0060,3.0070,3.0080,3.0090,3.0100,2499,8704,24552,24982,17413,21615,10101,23631,10680,11824
sh,510050,2019-10-31 13:23:13,3.0050,1,751000.0000,2499,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,8704,24552,24982,17413,14721,501,22015,10101,23631,10680
sh,510050,2019-10-31 13:23:25,3.0050,1,7500.0000,25,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,8704,23852,31814,9734,14621,526,15115,17101,19805,10680
sh,510050,2019-10-31 13:23:40,3.0040,1,18000.0000,60,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,14645,23852,31814,7852,14621,526,9565,22351,19805,13505
sh,510050,2019-10-31 13:24:13,3.0040,1,12000.0000,40,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,8619,23852,25982,13690,14760,2239,21001,11101,22631,10780
sh,510050,2019-10-31 13:24:19,3.0040,11,672600.0000,2239,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,6380,23852,28982,7857,14826,3283,9751,17101,23363,10780
sh,510050,2019-10-31 13:24:22,3.0040,1,26100.0000,87,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,6293,23852,31814,7857,14826,3283,15001,16328,23363,10787
sh,510050,2019-10-31 13:24:25,3.0040,1,700.0000,2,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,6291,23852,30814,7857,14826,3283,15001,15328,23363,10787
sh,510050,2019-10-31 13:24:28,3.0050,2,150200.0000,500,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,9292,23852,31814,7857,14826,2783,15001,16328,20537,13612
sh,510050,2019-10-31 13:24:34,3.0040,1,18000.0000,60,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,16172,23852,31814,7857,14931,2799,9901,21578,20537,13612
sh,510050,2019-10-31 13:24:40,3.0050,2,60100.0000,200,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,22182,17915,27814,7857,14931,2622,10081,20578,20537,13612
sh,510050,2019-10-31 13:24:49,3.0050,1,2100.0000,7,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,19180,23915,31814,7757,14982,2852,10031,18578,23537,13612
sh,510050,2019-10-31 13:24:52,3.0040,2,30400.0000,101,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,19079,23915,31814,7757,14982,2852,10031,18578,23537,13612
sh,510050,2019-10-31 13:25:07,3.0050,1,900.0000,3,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,19079,23915,31814,7807,14992,12849,10031,21578,20537,13672
sh,510050,2019-10-31 13:25:16,3.0050,1,500.0000,2,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,25119,23746,25982,7840,14992,12827,10401,18578,23537,13672
sh,510050,2019-10-31 13:25:25,3.0050,1,9100.0000,30,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,34121,27346,16982,7840,14998,12797,10401,18578,22805,13672
sh,510050,2019-10-31 13:25:28,3.0040,1,2400.0000,8,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,34113,27346,16982,7840,14998,22797,10401,18578,22805,13672
sh,510050,2019-10-31 13:25:31,3.0050,1,6000.0000,20,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,34113,27346,16982,7840,14998,22777,10401,12578,28815,13672
sh,510050,2019-10-31 13:25:34,3.0050,1,1200.0000,4,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,31415,30446,12982,7840,14998,22773,10401,11578,28815,10847
sh,510050,2019-10-31 13:25:55,3.0050,1,6000.0000,20,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29168,48446,31982,7840,14998,22745,10386,12578,28815,10847
sh,510050,2019-10-31 13:26:10,3.0050,11,1051800.0000,3500,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29178,48446,32032,7840,14998,19245,7386,7328,37065,10847
sh,510050,2019-10-31 13:26:16,3.0050,1,742800.0000,2472,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29778,48446,31032,7840,14998,16803,7386,11578,32265,10847
sh,510050,2019-10-31 13:26:22,3.0050,1,150300.0000,500,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29783,48446,34864,7840,14998,17236,7186,12578,32265,13672
sh,510050,2019-10-31 13:26:25,3.0050,4,172100.0000,573,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29758,45446,35032,7840,14998,16688,7186,12578,32265,10847
sh,510050,2019-10-31 13:26:28,3.0050,1,3000.0000,10,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29758,48446,32032,7840,14998,16678,7186,21578,23265,10847
sh,510050,2019-10-31 13:26:34,3.0050,1,9100.0000,30,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29758,45552,32032,7940,14997,16648,7186,21578,23265,10115
sh,510050,2019-10-31 13:26:40,3.0040,2,15300.0000,51,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29726,48383,32032,7940,14997,16629,7186,10328,34515,12940
sh,510050,2019-10-31 13:26:49,3.0050,2,9000.0000,30,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29726,48383,32032,7940,14997,16612,7186,10328,32259,12940
sh,510050,2019-10-31 13:26:55,3.0050,1,25800.0000,86,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29726,48383,32032,7960,14997,16526,7186,15578,29265,10115
sh,510050,2019-10-31 13:27:13,3.0050,2,1233900.0000,4106,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29726,48383,32032,7960,14997,12470,7186,10328,31071,10115
sh,510050,2019-10-31 13:27:16,3.0040,1,30000.0000,100,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29626,48383,32032,7960,14997,12470,7186,11328,34065,12940
sh,510050,2019-10-31 13:27:19,3.0050,2,900900.0000,2998,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29626,45552,31032,7960,14997,9472,7186,10328,34065,12940
sh,510050,2019-10-31 13:27:22,3.0050,1,54100.0000,180,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29626,48383,31032,7960,14997,9367,7186,15578,28815,12940
sh,510050,2019-10-31 13:27:31,3.0050,1,900.0000,3,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29676,48383,32032,7960,14997,9364,7427,16578,28915,10115
sh,510050,2019-10-31 13:27:43,3.0040,1,300.0000,1,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29690,45383,35032,7960,14997,9460,7186,22578,22915,12940
sh,510050,2019-10-31 13:27:49,3.0050,1,3000.0000,10,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29691,45373,35032,7960,14997,9470,7186,22578,22915,12940
sh,510050,2019-10-31 13:27:58,3.0050,2,31500.0000,105,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29795,45373,35032,7960,14997,9365,7186,22578,22915,12940
sh,510050,2019-10-31 13:28:16,3.0050,3,955700.0000,3180,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,29750,42542,34601,7960,14997,6265,7271,22578,22915,12890
sh,510050,2019-10-31 13:28:25,3.0050,1,10200.0000,34,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,30181,45142,31601,7960,14931,5301,7191,22578,22915,12990
sh,510050,2019-10-31 13:28:31,3.0040,1,500.0000,2,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,30179,47973,31651,7960,14931,5301,7191,11328,34165,10165
sh,510050,2019-10-31 13:28:34,3.0050,1,901900.0000,3001,S,3.0040,3.0030,3.0020,3.0010,3.0000,3.0050,3.0060,3.0070,3.0080,3.0090,30179,48373,30651,7960,14931,2300,7191,10328,34165,10165
